Starting_Balance,Monthly_Income,Avg_Daily_Spend,Cashback_Received,Bill_Payments_This_Month,Num_Transactions,High_Value_Spend_Flag,Top_3_Spend_Categories,Wallet_Refills,Has_Credit_Linked,Has_Spend_Limit_Set,Avg_Spend_Per_Category,Days_Until_Min_Balance
3683.0,7682.0,1646.0,0.0,0.0,13.0,0,"Travel,Bills,Shopping",2.0,0,0,"{'Food': 648, 'Shopping': 693, 'Travel': 830, 'Bills': 580, 'Groceries': 512, 'Entertainment': 308, 'Other': 1536}",5
15590.0,24228.0,1576.0,339.0,2.0,21.0,1,"Food,Groceries,Bills",0.0,0,0,"{'Food': 951, 'Shopping': 601, 'Travel': 93, 'Bills': 210, 'Groceries': 1445, 'Entertainment': 893, 'Other': 1161}",21
3830.0,38548.0,1073.0,269.0,1.0,19.0,0,"Groceries,Bills,Entertainment",2.0,0,0,"{'Food': 167, 'Shopping': 999, 'Travel': 466, 'Bills': 818, 'Groceries': 4, 'Entertainment': 461, 'Other': 35}",30
2579.0,7991.0,1780.0,0.0,4.0,22.0,0,"Shopping,Entertainment,Food",2.0,0,0,"{'Food': 906, 'Shopping': 860, 'Travel': 327, 'Bills': 1194, 'Groceries': 683, 'Entertainment': 366, 'Other': 228}",4
15382.0,3831.0,758.0,0.0,1.0,8.0,1,"Food,Travel,Shopping",1.0,0,1,"{'Food': 483, 'Shopping': 42, 'Travel': 686, 'Bills': 478, 'Groceries': 102, 'Entertainment': 5, 'Other': 162}",21
2539.0,26605.0,594.0,0.0,0.0,22.0,0,"Shopping,Other,Entertainment",0.0,1,1,"{'Food': 582, 'Shopping': 239, 'Travel': 588, 'Bills': 128, 'Groceries': 546, 'Entertainment': 281, 'Other': 189}",30
13802.0,20404.0,1837.0,0.0,2.0,20.0,0,"Groceries,Entertainment,Shopping",0.0,0,0,"{'Food': 493, 'Shopping': 1252, 'Travel': 764, 'Bills': 1771, 'Groceries': 668, 'Entertainment': 643, 'Other': 100}",17
2049.0,25318.0,1873.0,497.0,3.0,28.0,0,"Groceries,Bills,Food",0.0,1,0,"{'Food': 1659, 'Shopping': 1487, 'Travel': 1136, 'Bills': 512, 'Groceries': 1328, 'Entertainment': 1492, 'Other': 1358}",12
873.0,25465.0,1294.0,0.0,0.0,21.0,1,"Travel,Food,Groceries",2.0,0,0,"{'Food': 551, 'Shopping': 676, 'Travel': 1104, 'Bills': 219, 'Groceries': 592, 'Entertainment': 282, 'Other': 1228}",16
12358.0,33964.0,1440.0,0.0,1.0,29.0,0,"Entertainment,Shopping,Bills",0.0,0,0,"{'Food': 554, 'Shopping': 839, 'Travel': 523, 'Bills': 1103, 'Groceries': 34, 'Entertainment': 206, 'Other': 568}",30
4208.0,26528.0,355.0,0.0,3.0,,1,"Food,Other,Travel",1.0,0,0,"{'Food': 306, 'Shopping': 158, 'Travel': 165, 'Bills': 59, 'Groceries': 171, 'Entertainment': 178, 'Other': 168}",30
10187.0,3722.0,262.0,0.0,2.0,23.0,0,"Other,Groceries,Bills",1.0,0,0,"{'Food': 48, 'Shopping': 227, 'Travel': 184, 'Bills': 40, 'Groceries': 77, 'Entertainment': 82, 'Other': 138}",30
6191.0,24983.0,668.0,0.0,0.0,18.0,0,"Bills,Groceries,Travel",1.0,1,0,"{'Food': 333, 'Shopping': 235, 'Travel': 47, 'Bills': 575, 'Groceries': 92, 'Entertainment': 385, 'Other': 182}",30
15118.0,9776.0,509.0,136.0,4.0,23.0,1,"Other,Bills,Shopping",0.0,0,0,"{'Food': 123, 'Shopping': 295, 'Travel': 194, 'Bills': 399, 'Groceries': 462, 'Entertainment': 224, 'Other': 502}",30
2457.0,3566.0,1643.0,190.0,2.0,24.0,0,"Entertainment,Shopping,Bills",1.0,0,0,"{'Food': 560, 'Shopping': 1312, 'Travel': 441, 'Bills': 578, 'Groceries': 624, 'Entertainment': 564, 'Other': 206}",2
15171.0,6525.0,1138.0,0.0,1.0,20.0,0,"Entertainment,Groceries,Other",1.0,1,1,"{'Food': 113, 'Shopping': 828, 'Travel': 17, 'Bills': 60, 'Groceries': 293, 'Entertainment': 400, 'Other': 986}",17
18525.0,36096.0,1263.0,0.0,4.0,22.0,0,"Bills,Shopping,Other",0.0,0,0,"{'Food': 1230, 'Shopping': 933, 'Travel': 993, 'Bills': 381, 'Groceries': 572, 'Entertainment': 1186, 'Other': 439}",30
12090.0,6176.0,1185.0,0.0,1.0,27.0,0,"Travel,Shopping,Bills",0.0,0,0,"{'Food': 627, 'Shopping': 464, 'Travel': 296, 'Bills': 671, 'Groceries': 207, 'Entertainment': 353, 'Other': 325}",14
7937.0,25053.0,780.0,0.0,2.0,19.0,1,"Food,Groceries,Entertainment",2.0,0,0,"{'Food': 422, 'Shopping': 599, 'Travel': 154, 'Bills': 116, 'Groceries': 381, 'Entertainment': 750, 'Other': 698}",30
18770.0,17898.0,323.0,394.0,1.0,17.0,0,"Shopping,Other,Entertainment",0.0,0,0,"{'Food': 191, 'Shopping': 203, 'Travel': 247, 'Bills': 304, 'Groceries': 205, 'Entertainment': 116, 'Other': 254}",30
13762.0,4992.0,1242.0,0.0,1.0,23.0,1,"Food,Groceries,Bills",2.0,0,0,"{'Food': 432, 'Shopping': 468, 'Travel': 906, 'Bills': 219, 'Groceries': 436, 'Entertainment': 563, 'Other': 412}",12
15537.0,42823.0,1577.0,178.0,2.0,17.0,0,"Groceries,Other,Entertainment",4.0,0,0,"{'Food': 1333, 'Shopping': 95, 'Travel': 641, 'Bills': 445, 'Groceries': 998, 'Entertainment': 790, 'Other': 1434}",30
2726.0,8016.0,1790.0,38.0,2.0,26.0,0,"Bills,Other,Food",2.0,0,0,"{'Food': 829, 'Shopping': 145, 'Travel': 1198, 'Bills': 876, 'Groceries': 1243, 'Entertainment': 1704, 'Other': 1162}",4
17846.0,5217.0,319.0,119.0,3.0,21.0,0,"Bills,Travel,Food",2.0,0,1,"{'Food': 102, 'Shopping': 77, 'Travel': 242, 'Bills': 111, 'Groceries': 299, 'Entertainment': 282, 'Other': 130}",30
1729.0,36031.0,386.0,438.0,1.0,8.0,1,"Bills,Shopping,Food",2.0,0,0,"{'Food': 171, 'Shopping': 112, 'Travel': 309, 'Bills': 159, 'Groceries': 252, 'Entertainment': 45, 'Other': 185}",30
-1540.0,38802.0,1811.0,482.0,4.0,20.0,0,"Groceries,Entertainment,Bills",4.0,0,0,"{'Food': 1462, 'Shopping': 590, 'Travel': 1722, 'Bills': 1486, 'Groceries': 973, 'Entertainment': 1329, 'Other': 7}",18
18000.0,41563.0,1250.0,0.0,4.0,17.0,0,"Bills,Other,Groceries",1.0,0,1,"{'Food': 613, 'Shopping': 52, 'Travel': 517, 'Bills': 807, 'Groceries': 1199, 'Entertainment': 841, 'Other': 339}",30
10506.0,8440.0,633.0,0.0,3.0,25.0,1,"Entertainment,Shopping,Groceries",2.0,0,0,"{'Food': 393, 'Shopping': 472, 'Travel': 305, 'Bills': 475, 'Groceries': 440, 'Entertainment': 143, 'Other': 263}",25
15569.0,3267.0,1579.0,0.0,2.0,17.0,0,"Food,Bills,Groceries",1.0,1,0,"{'Food': 1471, 'Shopping': 1335, 'Travel': 232, 'Bills': 193, 'Groceries': 1525, 'Entertainment': 938, 'Other': 27}",10
17033.0,37625.0,1206.0,0.0,2.0,12.0,0,"Bills,Food,Entertainment",4.0,0,1,"{'Food': 501, 'Shopping': 158, 'Travel': 1123, 'Bills': 458, 'Groceries': 50, 'Entertainment': 128, 'Other': 776}",30
6184.0,39297.0,990.0,0.0,2.0,18.0,0,"Bills,Groceries,Entertainment",3.0,0,0,"{'Food': 441, 'Shopping': 649, 'Travel': 572, 'Bills': 676, 'Groceries': 792, 'Entertainment': 570, 'Other': 312}",30
7278.0,10064.0,1373.0,157.0,1.0,24.0,0,"Shopping,Bills,Groceries",0.0,0,0,"{'Food': 153, 'Shopping': 25, 'Travel': 938, 'Bills': 24, 'Groceries': 304, 'Entertainment': 963, 'Other': 670}",11
13322.0,14894.0,361.0,0.0,6.0,20.0,1,"Entertainment,Shopping,Travel",5.0,0,1,"{'Food': 322, 'Shopping': 296, 'Travel': 205, 'Bills': 213, 'Groceries': 302, 'Entertainment': 98, 'Other': 262}",30
10507.0,35259.0,528.0,0.0,2.0,18.0,0,"Entertainment,Travel,Bills",1.0,1,0,"{'Food': 429, 'Shopping': 329, 'Travel': 304, 'Bills': 446, 'Groceries': 513, 'Entertainment': 392, 'Other': 224}",30
6242.0,29992.0,843.0,178.0,1.0,21.0,0,"Food,Bills,Groceries",2.0,0,1,"{'Food': 293, 'Shopping': 584, 'Travel': 633, 'Bills': 700, 'Groceries': 445, 'Entertainment': 159, 'Other': 265}",30
14673.0,49655.0,1887.0,436.0,1.0,12.0,0,"Entertainment,Bills,Groceries",1.0,0,0,"{'Food': 27, 'Shopping': 249, 'Travel': 1006, 'Bills': 1851, 'Groceries': 1085, 'Entertainment': 1599, 'Other': 74}",30
7245.0,29073.0,1393.0,0.0,1.0,16.0,0,"Entertainment,Travel,Food",2.0,0,1,"{'Food': 1202, 'Shopping': 53, 'Travel': 749, 'Bills': 254, 'Groceries': 14, 'Entertainment': 120, 'Other': 346}",25
6895.0,31995.0,594.0,0.0,2.0,16.0,1,"Groceries,Bills,Other",0.0,0,0,"{'Food': 575, 'Shopping': 443, 'Travel': 415, 'Bills': 106, 'Groceries': 165, 'Entertainment': 383, 'Other': 388}",30
13032.0,2021.0,1691.0,270.0,3.0,24.0,0,"Shopping,Food,Entertainment",3.0,0,1,"{'Food': 977, 'Shopping': 1441, 'Travel': 58, 'Bills': 335, 'Groceries': 1522, 'Entertainment': 26, 'Other': 970}",7
18285.0,45711.0,821.0,0.0,2.0,20.0,0,"Groceries,Shopping,Travel",0.0,0,0,"{'Food': 178, 'Shopping': 664, 'Travel': 179, 'Bills': 447, 'Groceries': 408, 'Entertainment': 274, 'Other': 159}",30
,41835.0,977.0,0.0,1.0,19.0,1,"Food,Groceries,Entertainment",1.0,0,0,"{'Food': 93, 'Shopping': 877, 'Travel': 856, 'Bills': 389, 'Groceries': 5, 'Entertainment': 258, 'Other': 846}",30
6199.0,34431.0,1823.0,0.0,2.0,19.0,0,"Travel,Entertainment,Other",0.0,0,0,"{'Food': 1589, 'Shopping': 1270, 'Travel': 1369, 'Bills': 1580, 'Groceries': 846, 'Entertainment': 909, 'Other': 1803}",19
10766.0,23105.0,1860.0,435.0,2.0,26.0,1,"Groceries,Bills,Other",2.0,0,0,"{'Food': 1783, 'Shopping': 747, 'Travel': 772, 'Bills': 885, 'Groceries': 1150, 'Entertainment': 392, 'Other': 148}",15
19707.0,27914.0,1808.0,0.0,1.0,18.0,1,"Other,Travel,Groceries",2.0,1,0,"{'Food': 1746, 'Shopping': 390, 'Travel': 1790, 'Bills': 415, 'Groceries': 1757, 'Entertainment': 486, 'Other': 1724}",21
11421.0,28025.0,1353.0,482.0,2.0,17.0,0,"Travel,Bills,Other",1.0,0,1,"{'Food': 458, 'Shopping': 1073, 'Travel': 1326, 'Bills': 573, 'Groceries': 199, 'Entertainment': 1228, 'Other': 495}",27
3565.0,13120.0,577.0,0.0,3.0,14.0,0,"Entertainment,Bills,Shopping",1.0,0,1,"{'Food': 493, 'Shopping': 480, 'Travel': 425, 'Bills': 127, 'Groceries': 437, 'Entertainment': 191, 'Other': 549}",26
8631.0,35245.0,379.0,0.0,3.0,21.0,0,"Shopping,Food,Other",2.0,0,1,"{'Food': 265, 'Shopping': 337, 'Travel': 199, 'Bills': 280, 'Groceries': 215, 'Entertainment': 31, 'Other': 224}",30
5939.0,19462.0,839.0,0.0,3.0,15.0,0,"Groceries,Entertainment,Food",2.0,0,1,"{'Food': 366, 'Shopping': 378, 'Travel': 513, 'Bills': 760, 'Groceries': 439, 'Entertainment': 724, 'Other': 624}",27
18230.0,5462.0,1576.0,0.0,2.0,18.0,0,"Bills,Entertainment,Other",1.0,0,1,"{'Food': 916, 'Shopping': 739, 'Travel': 1421, 'Bills': 1116, 'Groceries': 139, 'Entertainment': 972, 'Other': 411}",13
4852.0,18038.0,787.0,0.0,1.0,21.0,0,"Travel,Entertainment,Groceries",3.0,0,1,"{'Food': 760, 'Shopping': 508, 'Travel': 353, 'Bills': 221, 'Groceries': 647, 'Entertainment': 494, 'Other': 293}",26
11087.0,42236.0,417.0,0.0,0.0,21.0,0,"Bills,Entertainment,Travel",1.0,0,1,"{'Food': 305, 'Shopping': 192, 'Travel': 68, 'Bills': 367, 'Groceries': 359, 'Entertainment': 111, 'Other': 142}",30
13182.0,22008.0,1892.0,268.0,4.0,21.0,0,"Food,Groceries,Bills",2.0,1,0,"{'Food': 191, 'Shopping': 921, 'Travel': 829, 'Bills': 1335, 'Groceries': 94, 'Entertainment': 126, 'Other': 3}",17
10299.0,39222.0,237.0,0.0,1.0,19.0,0,"Food,Entertainment,Shopping",5.0,0,0,"{'Food': 156, 'Shopping': 86, 'Travel': 128, 'Bills': 35, 'Groceries': 26, 'Entertainment': 20, 'Other': 3}",30
3687.0,31088.0,1950.0,0.0,1.0,23.0,1,"Shopping,Entertainment,Travel",0.0,0,1,"{'Food': 1721, 'Shopping': 1141, 'Travel': 1298, 'Bills': 989, 'Groceries': 21, 'Entertainment': 1311, 'Other': 612}",14
6401.0,25195.0,522.0,0.0,,16.0,0,"Other,Shopping,Bills",2.0,0,0,"{'Food': 165, 'Shopping': 378, 'Travel': 264, 'Bills': 165, 'Groceries': 303, 'Entertainment': 200, 'Other': 97}",30
19285.0,11805.0,545.0,0.0,1.0,34.0,0,"Bills,Entertainment,Groceries",3.0,0,1,"{'Food': 406, 'Shopping': 453, 'Travel': 456, 'Bills': 369, 'Groceries': 105, 'Entertainment': 29, 'Other': 339}",30
19591.0,24392.0,1067.0,0.0,4.0,13.0,0,"Food,Travel,Other",4.0,0,0,"{'Food': 431, 'Shopping': 260, 'Travel': 450, 'Bills': 470, 'Groceries': 308, 'Entertainment': 357, 'Other': 976}",30
17209.0,47728.0,1518.0,0.0,3.0,25.0,0,"Travel,Bills,Groceries",1.0,0,1,"{'Food': 234, 'Shopping': 643, 'Travel': 586, 'Bills': 1459, 'Groceries': 831, 'Entertainment': 404, 'Other': 23}",30
17097.0,9183.0,1054.0,0.0,2.0,24.0,0,"Food,Shopping,Bills",1.0,0,0,"{'Food': 538, 'Shopping': 4, 'Travel': 189, 'Bills': 137, 'Groceries': 138, 'Entertainment': 678, 'Other': 659}",23
9023.0,30130.0,924.0,204.0,,21.0,0,"Food,Travel,Shopping",3.0,0,0,"{'Food': 848, 'Shopping': 225, 'Travel': 415, 'Bills': 502, 'Groceries': 185, 'Entertainment': 245, 'Other': 566}",30
8272.0,,1753.0,0.0,3.0,23.0,1,"Food,Bills,Travel",2.0,0,1,"{'Food': 1572, 'Shopping': 1547, 'Travel': 1099, 'Bills': 700, 'Groceries': 1635, 'Entertainment': 1258, 'Other': 1667}",13
16500.0,46797.0,1615.0,73.0,3.0,20.0,0,"Shopping,Travel,Bills",3.0,0,0,"{'Food': 1602, 'Shopping': 1252, 'Travel': 1295, 'Bills': 1470, 'Groceries': 934, 'Entertainment': 1042, 'Other': 1060}",30
19535.0,24792.0,1073.0,128.0,2.0,20.0,1,"Travel,Entertainment,Other",5.0,0,0,"{'Food': 635, 'Shopping': 967, 'Travel': 349, 'Bills': 273, 'Groceries': 247, 'Entertainment': 381, 'Other': 570}",30
18098.0,42918.0,873.0,0.0,5.0,13.0,0,"Other,Food,Bills",3.0,0,0,"{'Food': 123, 'Shopping': 194, 'Travel': 481, 'Bills': 601, 'Groceries': 744, 'Entertainment': 506, 'Other': 607}",30
17314.0,23094.0,972.0,0.0,3.0,20.0,0,"Shopping,Bills,Other",1.0,0,0,"{'Food': 13, 'Shopping': 681, 'Travel': 513, 'Bills': 218, 'Groceries': 712, 'Entertainment': 654, 'Other': 609}",30
,25110.0,1520.0,102.0,0.0,25.0,1,"Food,Travel,Groceries",3.0,1,1,"{'Food': 185, 'Shopping': 307, 'Travel': 1077, 'Bills': 1498, 'Groceries': 47, 'Entertainment': 1468, 'Other': 580}",14
12914.0,8766.0,151.0,324.0,0.0,22.0,1,"Bills,Shopping,Food",4.0,0,1,"{'Food': 129, 'Shopping': 4, 'Travel': 148, 'Bills': 136, 'Groceries': 70, 'Entertainment': 77, 'Other': 102}",30
17736.0,14381.0,1342.0,0.0,1.0,15.0,0,"Other,Food,Bills",1.0,0,0,"{'Food': 685, 'Shopping': 709, 'Travel': 773, 'Bills': 1262, 'Groceries': 69, 'Entertainment': 547, 'Other': 708}",22
13866.0,24128.0,723.0,0.0,0.0,27.0,1,"Entertainment,Bills,Travel",3.0,0,1,"{'Food': 418, 'Shopping': 663, 'Travel': 248, 'Bills': 341, 'Groceries': 667, 'Entertainment': 455, 'Other': 661}",30
18820.0,4173.0,992.0,320.0,2.0,18.0,0,"Other,Food,Travel",0.0,0,0,"{'Food': 415, 'Shopping': 121, 'Travel': 587, 'Bills': 635, 'Groceries': 839, 'Entertainment': 381, 'Other': 195}",21
17805.0,12085.0,1926.0,0.0,2.0,26.0,0,"Travel,Bills,Entertainment",1.0,0,0,"{'Food': 617, 'Shopping': 110, 'Travel': 1446, 'Bills': 747, 'Groceries': 1702, 'Entertainment': 25, 'Other': 1342}",13
680.0,18276.0,1888.0,47.0,0.0,25.0,0,"Groceries,Other,Bills",2.0,0,1,"{'Food': 261, 'Shopping': 32, 'Travel': 1252, 'Bills': 951, 'Groceries': 666, 'Entertainment': 525, 'Other': 788}",8
6133.0,16173.0,156.0,0.0,1.0,22.0,0,,1.0,0,0,"{'Food': 50, 'Shopping': 13, 'Travel': 0, 'Bills': 13, 'Groceries': 45, 'Entertainment': 9, 'Other': 33}",30
670.0,48910.0,1539.0,347.0,4.0,19.0,1,"Travel,Other,Entertainment",0.0,1,0,"{'Food': 1038, 'Shopping': 1098, 'Travel': 1281, 'Bills': 168, 'Groceries': 701, 'Entertainment': 122, 'Other': 85}",28
15396.0,26475.0,666.0,0.0,1.0,15.0,0,"Travel,Groceries,Bills",3.0,0,1,"{'Food': 297, 'Shopping': 78, 'Travel': 2, 'Bills': 629, 'Groceries': 489, 'Entertainment': 451, 'Other': 342}",30
19068.0,47407.0,336.0,0.0,2.0,23.0,0,"Shopping,Groceries,Other",2.0,0,0,"{'Food': 190, 'Shopping': 31, 'Travel': 236, 'Bills': 327, 'Groceries': 92, 'Entertainment': 272, 'Other': 248}",30
7771.0,24266.0,949.0,0.0,4.0,20.0,0,"Food,Bills,Shopping",4.0,1,0,"{'Food': 742, 'Shopping': 11, 'Travel': 778, 'Bills': 860, 'Groceries': 304, 'Entertainment': 251, 'Other': 858}",30
13833.0,18182.0,1282.0,0.0,1.0,26.0,0,"Entertainment,Bills,Other",2.0,0,1,"{'Food': 1018, 'Shopping': 294, 'Travel': 1108, 'Bills': 132, 'Groceries': 790, 'Entertainment': 885, 'Other': 616}",22
3616.0,12499.0,904.0,0.0,1.0,26.0,1,"Food,Bills,Other",1.0,0,0,"{'Food': 669, 'Shopping': 118, 'Travel': 412, 'Bills': 376, 'Groceries': 373, 'Entertainment': 534, 'Other': 837}",14
18582.0,7650.0,781.0,434.0,1.0,19.0,0,"Other,Travel,Food",1.0,0,1,"{'Food': 181, 'Shopping': 619, 'Travel': 131, 'Bills': 390, 'Groceries': 705, 'Entertainment': 309, 'Other': 312}",30
3563.0,43992.0,263.0,403.0,2.0,19.0,0,"Shopping,Bills,Other",1.0,1,0,"{'Food': 143, 'Shopping': 245, 'Travel': 23, 'Bills': 110, 'Groceries': 74, 'Entertainment': 63, 'Other': 204}",30
19947.0,18814.0,754.0,0.0,3.0,15.0,1,"Entertainment,Groceries,Other",3.0,1,0,"{'Food': 170, 'Shopping': 729, 'Travel': 416, 'Bills': 162, 'Groceries': 168, 'Entertainment': 525, 'Other': 606}",30
19733.0,1240.0,662.0,90.0,1.0,19.0,1,"Shopping,Groceries,Other",1.0,0,1,"{'Food': 600, 'Shopping': 575, 'Travel': 323, 'Bills': 368, 'Groceries': 642, 'Entertainment': 352, 'Other': 551}",26
12110.0,32998.0,1846.0,101.0,3.0,17.0,0,"Other,Groceries,Entertainment",4.0,0,0,"{'Food': 806, 'Shopping': 1181, 'Travel': 1010, 'Bills': 991, 'Groceries': 1634, 'Entertainment': 1689, 'Other': 579}",22
19618.0,5359.0,1953.0,498.0,2.0,21.0,1,"Shopping,Other,Travel",1.0,0,1,"{'Food': 1872, 'Shopping': 1500, 'Travel': 1875, 'Bills': 373, 'Groceries': 394, 'Entertainment': 1019, 'Other': 390}",10
13576.0,12720.0,1946.0,0.0,3.0,17.0,0,"Travel,Bills,Groceries",1.0,0,0,"{'Food': 1630, 'Shopping': 1484, 'Travel': 1133, 'Bills': 960, 'Groceries': 99, 'Entertainment': 1494, 'Other': 1460}",11
2872.0,33033.0,193.0,0.0,1.0,18.0,0,"Shopping,Groceries,Bills",4.0,0,0,"{'Food': 111, 'Shopping': 175, 'Travel': 36, 'Bills': 108, 'Groceries': 91, 'Entertainment': 129, 'Other': 16}",30
18212.0,40347.0,1827.0,0.0,1.0,18.0,0,"Food,Other,Shopping",2.0,1,1,"{'Food': 282, 'Shopping': 1135, 'Travel': 364, 'Bills': 398, 'Groceries': 231, 'Entertainment': 298, 'Other': 869}",30
7235.0,30154.0,1056.0,197.0,1.0,21.0,0,"Travel,Bills,Other",1.0,1,0,"{'Food': 251, 'Shopping': 658, 'Travel': 716, 'Bills': 166, 'Groceries': 1037, 'Entertainment': 683, 'Other': 106}",30
1833.0,23366.0,1131.0,0.0,1.0,15.0,0,"Food,Groceries,Travel",2.0,0,0,"{'Food': 205, 'Shopping': 231, 'Travel': 206, 'Bills': 304, 'Groceries': 554, 'Entertainment': 402, 'Other': 620}",21
10825.0,8639.0,1106.0,0.0,4.0,16.0,0,"Entertainment,Food,Travel",2.0,0,0,"{'Food': 905, 'Shopping': 889, 'Travel': 281, 'Bills': 179, 'Groceries': 591, 'Entertainment': 983, 'Other': 401}",15
11425.0,30182.0,459.0,73.0,5.0,16.0,0,"Groceries,Shopping,Bills",4.0,0,1,"{'Food': 284, 'Shopping': 153, 'Travel': 67, 'Bills': 387, 'Groceries': 310, 'Entertainment': 309, 'Other': 444}",30
14946.0,4565.0,613.0,0.0,1.0,30.0,0,"Shopping,Entertainment,Travel",2.0,0,0,"{'Food': 330, 'Shopping': 451, 'Travel': 592, 'Bills': 83, 'Groceries': 435, 'Entertainment': 75, 'Other': 368}",29
-2894.0,1494.0,1352.0,0.0,4.0,23.0,0,"Bills,Food,Entertainment",5.0,0,0,"{'Food': 646, 'Shopping': 229, 'Travel': 777, 'Bills': 509, 'Groceries': 801, 'Entertainment': 614, 'Other': 1254}",0
4951.0,22172.0,455.0,0.0,2.0,22.0,0,"Shopping,Bills,Entertainment",3.0,0,0,"{'Food': 261, 'Shopping': 401, 'Travel': 10, 'Bills': 46, 'Groceries': 108, 'Entertainment': 37, 'Other': 32}",30
15887.0,21183.0,1263.0,0.0,2.0,17.0,1,,4.0,0,0,"{'Food': 1090, 'Shopping': 400, 'Travel': 114, 'Bills': 742, 'Groceries': 703, 'Entertainment': 296, 'Other': 257}",25
7479.0,13729.0,902.0,0.0,1.0,24.0,0,"Bills,Food,Travel",2.0,0,0,"{'Food': 573, 'Shopping': 588, 'Travel': 894, 'Bills': 410, 'Groceries': 575, 'Entertainment': 693, 'Other': 111}",21
7059.0,26250.0,1606.0,0.0,0.0,19.0,0,"Food,Groceries,Other",1.0,0,1,"{'Food': 944, 'Shopping': 1162, 'Travel': 315, 'Bills': 808, 'Groceries': 363, 'Entertainment': 381, 'Other': 773}",19
-1382.0,11437.0,859.0,283.0,2.0,23.0,0,"Groceries,Food,Bills",1.0,0,1,"{'Food': 830, 'Shopping': 752, 'Travel': 7, 'Bills': 593, 'Groceries': 320, 'Entertainment': 828, 'Other': 530}",9
10894.0,15946.0,1941.0,430.0,3.0,14.0,0,"Other,Entertainment,Groceries",2.0,0,0,"{'Food': 278, 'Shopping': 484, 'Travel': 885, 'Bills': 135, 'Groceries': 1375, 'Entertainment': 740, 'Other': 1875}",12
13181.0,14844.0,1425.0,0.0,3.0,15.0,1,"Travel,Other,Entertainment",4.0,0,0,"{'Food': 723, 'Shopping': 149, 'Travel': 1242, 'Bills': 1381, 'Groceries': 424, 'Entertainment': 937, 'Other': 537}",16
14179.0,41656.0,1153.0,0.0,2.0,20.0,0,"Shopping,Food,Entertainment",2.0,0,1,"{'Food': 171, 'Shopping': 656, 'Travel': 124, 'Bills': 1073, 'Groceries': 161, 'Entertainment': 93, 'Other': 171}",30
13550.0,43028.0,,0.0,0.0,20.0,1,"Groceries,Travel,Bills",0.0,1,0,"{'Food': 788, 'Shopping': 1659, 'Travel': 142, 'Bills': 1181, 'Groceries': 1449, 'Entertainment': 665, 'Other': 798}",28
611.0,4820.0,764.0,0.0,4.0,17.0,0,"Entertainment,Bills,Travel",0.0,0,1,"{'Food': 130, 'Shopping': 398, 'Travel': 213, 'Bills': 351, 'Groceries': 132, 'Entertainment': 508, 'Other': 729}",5
19355.0,44338.0,1920.0,0.0,0.0,20.0,0,"Entertainment,Other,Shopping",5.0,0,0,"{'Food': 503, 'Shopping': 267, 'Travel': 530, 'Bills': 1269, 'Groceries': 183, 'Entertainment': 388, 'Other': 896}",30
15577.0,23005.0,848.0,153.0,2.0,18.0,0,"Food,Entertainment,Travel",2.0,0,0,"{'Food': 128, 'Shopping': 760, 'Travel': 313, 'Bills': 139, 'Groceries': 635, 'Entertainment': 130, 'Other': 471}",30
3745.0,39331.0,1248.0,0.0,1.0,12.0,0,"Entertainment,Shopping,Travel",2.0,0,0,"{'Food': 1013, 'Shopping': 1218, 'Travel': 252, 'Bills': 364, 'Groceries': 203, 'Entertainment': 671, 'Other': 237}",30
15583.0,19498.0,,0.0,1.0,15.0,0,"Groceries,Other,Entertainment",0.0,0,1,"{'Food': 735, 'Shopping': 54, 'Travel': 398, 'Bills': 524, 'Groceries': 293, 'Entertainment': 897, 'Other': 801}",30
1212.0,30995.0,385.0,0.0,2.0,22.0,1,"Bills,Entertainment,Shopping",5.0,0,0,"{'Food': 43, 'Shopping': 22, 'Travel': 208, 'Bills': 89, 'Groceries': 354, 'Entertainment': 285, 'Other': 99}",30
18704.0,38849.0,582.0,0.0,1.0,15.0,0,"Other,Shopping,Entertainment",4.0,0,1,"{'Food': 223, 'Shopping': 29, 'Travel': 574, 'Bills': 499, 'Groceries': 73, 'Entertainment': 129, 'Other': 512}",30
9005.0,22713.0,1633.0,0.0,2.0,21.0,0,"Bills,Travel,Other",0.0,0,0,"{'Food': 1457, 'Shopping': 129, 'Travel': 734, 'Bills': 1552, 'Groceries': 484, 'Entertainment': 669, 'Other': 1215}",17
10523.0,15247.0,1229.0,27.0,2.0,19.0,0,"Food,Other,Bills",1.0,0,0,"{'Food': 1143, 'Shopping': 25, 'Travel': 703, 'Bills': 368, 'Groceries': 333, 'Entertainment': 609, 'Other': 508}",19
9163.0,11964.0,1606.0,0.0,1.0,27.0,0,"Groceries,Entertainment,Bills",0.0,1,1,"{'Food': 1126, 'Shopping': 244, 'Travel': 874, 'Bills': 781, 'Groceries': 1384, 'Entertainment': 1578, 'Other': 1417}",10
15433.0,49628.0,1024.0,0.0,4.0,20.0,0,"Food,Other,Bills",3.0,0,1,"{'Food': 493, 'Shopping': 13, 'Travel': 385, 'Bills': 714, 'Groceries': 430, 'Entertainment': 478, 'Other': 926}",30
16468.0,31109.0,269.0,345.0,5.0,18.0,1,"Entertainment,Travel,Food",3.0,0,0,"{'Food': 184, 'Shopping': 86, 'Travel': 207, 'Bills': 67, 'Groceries': 126, 'Entertainment': 159, 'Other': 234}",30
