Games_Played_Last_5,Avg_Performance_Rating,Injury_Count_Last_Season,Recovery_Status,Disciplinary_Actions,Player_Role,Match_Importance,Fitness_Score,Travel_Fatigue_Index,Coach_Preference_Flag,Team_Need_For_Role,Target
5.0,6.348027632634008,2.0,,0.0,Goalkeeper,Low,9.474243236558564,3.058281179396531,0,1,Not Selected
3.0,9.40696920595199,1.0,Rehab,0.0,Goalkeeper,High,6.322156306464085,2.0020349599002727,0,1,Not Selected
2.0,4.94348789824896,0.0,Full,0.0,Defender,Low,8.147601441029362,3.8659522834593805,0,1,Selected
4.0,4.308178369764687,0.0,Full,0.0,,Low,6.188583788459681,,0,1,Not Selected
3.0,7.325985386369613,0.0,Rehab,0.0,Midfielder,Medium,7.127706900485259,3.7791378328816285,0,1,Not Selected
2.0,6.361590433777727,0.0,Partial,0.0,Goalkeeper,Low,10.0,3.479949627610716,0,1,Not Selected
4.0,9.086459321952008,1.0,Full,0.0,Goalkeeper,Low,7.257426929522887,2.9297154515389248,0,1,Not Selected
4.0,6.221762909125151,0.0,Full,0.0,Forward,Low,8.465545652496715,2.717339306349919,1,0,Not Selected
3.0,10.0,0.0,Partial,1.0,Midfielder,High,7.8866421635336375,3.3771684798562798,0,1,Not Selected
0.0,4.54159507716964,,Rehab,1.0,Goalkeeper,Medium,8.510001217158278,2.6989012837489312,1,1,Selected
0.0,6.890297147269318,1.0,Partial,0.0,Midfielder,High,5.909680081574299,1.3362100957579415,0,1,Not Selected
0.0,5.681517178356866,0.0,Partial,1.0,Midfielder,High,4.967178051573414,3.6742598313395995,0,0,Not Selected
4.0,6.137828882897539,2.0,Full,1.0,Defender,Low,10.0,1.5460887733785718,0,1,Not Selected
3.0,3.503241901850378,0.0,Partial,0.0,Midfielder,High,6.8888808887195845,3.1328324969792103,1,0,Not Selected
5.0,4.469200158252418,0.0,Rehab,0.0,Forward,Medium,6.999848548308042,0.7921561816295628,1,0,Not Selected
5.0,6.160966170120818,1.0,Full,0.0,Defender,High,5.4575526594031425,3.8501259746176846,0,1,Not Selected
1.0,7.859261680765745,1.0,Partial,0.0,Defender,Medium,8.313664070742234,0.5775365279854738,0,0,Selected
2.0,8.039859798155902,0.0,Rehab,0.0,Defender,Medium,5.943262532571432,3.994585524951919,0,0,Not Selected
2.0,3.927011860872839,0.0,Partial,0.0,Goalkeeper,Low,6.130880263600018,3.1019549267099538,0,1,Not Selected
5.0,10.0,0.0,Partial,0.0,,Low,5.932155777622084,2.9075473320302154,0,1,Not Selected
3.0,7.659914004771965,2.0,Full,0.0,Midfielder,High,4.27983810892786,2.557990699655049,1,1,Not Selected
1.0,6.002337666790744,0.0,Partial,0.0,Forward,Low,6.1209961916262605,5.712427268558256,0,0,Not Selected
1.0,5.220252518070202,0.0,Full,0.0,Midfielder,Medium,6.294314643545767,3.6844456272474453,0,0,Not Selected
4.0,2.198305598135324,1.0,Partial,0.0,Midfielder,Medium,8.374516374428827,4.247905690323662,0,0,Not Selected
5.0,6.630915485472798,0.0,Full,0.0,Midfielder,High,7.515998449037875,2.309038240257687,0,1,Not Selected
1.0,5.411349815050707,0.0,Partial,0.0,Defender,Low,7.033071646878874,,0,0,Selected
0.0,6.2411097083002876,0.0,Full,0.0,Goalkeeper,Medium,6.730431845272314,3.378871832619559,0,1,Not Selected
3.0,10.0,0.0,Full,0.0,Midfielder,Low,8.725015729425138,4.8184821794719435,1,1,Not Selected
4.0,7.511543630761403,0.0,Partial,0.0,Defender,High,10.0,4.169218663073452,0,0,Not Selected
0.0,7.100203542334764,1.0,Partial,0.0,Midfielder,Low,8.414909362972134,2.5861987537228828,0,1,Selected
1.0,6.568641560133578,0.0,Rehab,0.0,Goalkeeper,Medium,6.669946788461381,2.6963314792413526,0,0,Not Selected
3.0,8.03489024691814,0.0,Rehab,0.0,Defender,Low,4.884831207617027,2.667561903259502,0,0,Not Selected
4.0,4.421937994049879,0.0,Full,0.0,Midfielder,Low,6.261702753676997,2.3330826872806467,0,1,Not Selected
0.0,6.890415612273763,0.0,Rehab,0.0,Defender,Medium,7.512112805374239,2.362001465389121,1,0,Not Selected
0.0,8.332746930608293,0.0,Full,0.0,Goalkeeper,Medium,5.840947576974135,3.346754737971203,0,0,Not Selected
0.0,6.700158298313715,1.0,Rehab,0.0,Forward,Medium,6.033890075827887,4.369631330704471,0,0,Not Selected
2.0,6.837258134853572,0.0,Full,0.0,Midfielder,Medium,6.7290945636194355,0.8499716997798532,0,0,Not Selected
1.0,5.565133046335345,0.0,Partial,0.0,Midfielder,High,6.634625337756363,2.660089948011432,0,0,Selected
4.0,10.0,0.0,Rehab,0.0,Defender,Medium,8.951753270511812,3.050918792962426,0,1,Not Selected
2.0,8.603356908208756,2.0,Rehab,0.0,Defender,Low,6.038258457013576,4.630554541072659,1,0,Selected
2.0,4.938320338985565,0.0,Partial,1.0,Midfielder,Low,8.338520107380207,5.355117919561442,0,0,Not Selected
2.0,8.109048738822151,0.0,Partial,0.0,Forward,Medium,6.602907947734715,4.02585932499744,1,1,Not Selected
5.0,10.0,1.0,Rehab,0.0,Defender,Medium,8.754561771439787,2.6290492040648674,0,1,Selected
4.0,6.66586696256253,0.0,Full,0.0,Midfielder,Low,7.979665875535211,5.879258739308629,0,1,Selected
0.0,4.082301459501166,0.0,Rehab,0.0,Midfielder,High,6.300298031197257,3.834841500010722,0,1,Selected
5.0,5.246502302422527,0.0,Partial,0.0,Midfielder,High,5.875051438500858,1.6768977707178385,0,0,Not Selected
0.0,5.985612301481858,1.0,Partial,0.0,Goalkeeper,Low,8.02038398287663,1.9567758784575593,0,1,Selected
5.0,9.349032541277875,0.0,Full,0.0,Midfielder,Medium,7.185610903396924,2.988250766865684,0,0,Not Selected
3.0,8.9947605712038,0.0,Rehab,0.0,Defender,Medium,6.788064777987283,2.5929820455201553,0,1,Not Selected
2.0,5.974766399167999,0.0,Partial,0.0,Goalkeeper,High,7.011735484918634,2.781711349052493,0,1,Not Selected
1.0,,0.0,Rehab,1.0,Defender,Low,9.342787054393781,3.749241484260975,0,1,Selected
5.0,4.096269344084019,0.0,Full,0.0,Goalkeeper,Medium,10.0,2.455997534777114,0,1,Selected
2.0,7.519349194147775,1.0,Rehab,0.0,Forward,Low,6.889500832617693,0.9405902067065308,0,0,Not Selected
1.0,8.07383610875994,,Full,0.0,Forward,Low,4.364315045217782,2.4090447794072314,1,0,Not Selected
3.0,9.265764700170081,0.0,Rehab,0.0,Forward,High,6.141426309627981,1.6562039727419202,0,1,Not Selected
1.0,6.074588064487874,0.0,Partial,0.0,Forward,Medium,9.48730001038675,2.115720668705326,1,1,Selected
1.0,6.734472772865607,0.0,Full,0.0,Defender,High,6.1871680394500945,0.530894474759871,0,1,Not Selected
5.0,6.60897425464658,1.0,Rehab,0.0,Midfielder,High,10.0,2.565652883576402,1,0,Not Selected
5.0,7.7770970125468,0.0,Full,0.0,Midfielder,Low,4.378937350088126,3.0189450602695573,0,0,Not Selected
0.0,6.099199504227835,0.0,Full,0.0,Goalkeeper,High,4.105753291743753,2.8389207553239295,0,0,Not Selected
5.0,7.953268978235435,1.0,Full,0.0,Forward,High,5.884384122678977,0.04554025974336673,0,1,Not Selected
5.0,6.686556083936654,0.0,Partial,0.0,Goalkeeper,High,7.824616781664359,3.376141566278094,0,0,Not Selected
0.0,6.644556230481622,0.0,Rehab,0.0,Forward,High,6.873876661112982,1.0451999050412417,0,1,Not Selected
3.0,8.830673633130084,0.0,Partial,0.0,Defender,Medium,5.456528425494567,3.9272831267576684,0,1,Not Selected
0.0,7.728483551785827,1.0,Partial,1.0,Midfielder,Medium,4.5678186717404134,6.202607203789149,0,0,Not Selected
0.0,7.380479856834964,2.0,Partial,0.0,Midfielder,Medium,5.6183420773679895,0.7534513055597767,0,0,Not Selected
3.0,3.4319216100579757,0.0,Full,0.0,Midfielder,Low,7.317926724306965,1.7228890718240832,0,0,Not Selected
4.0,9.845794429861003,1.0,Full,0.0,Midfielder,Low,9.14153806920664,0.30677676275826204,0,0,Not Selected
2.0,7.926926273914285,0.0,Partial,0.0,Midfielder,Low,4.699184065343655,2.186749598781733,0,0,Not Selected
5.0,8.975542754283635,0.0,Rehab,0.0,Goalkeeper,High,6.225653604175432,5.379170440210347,0,0,Not Selected
1.0,5.442295702621245,1.0,Full,0.0,Goalkeeper,Low,8.71107276806235,4.4353848732191565,0,0,Not Selected
4.0,7.468292727113615,1.0,Full,0.0,,Low,7.849544666451983,4.125647926397737,0,1,Not Selected
2.0,7.81857945994105,0.0,Partial,0.0,Defender,High,8.666925515454238,1.549799463020783,0,1,Not Selected
2.0,7.880999435009855,0.0,Full,0.0,Forward,Medium,7.090400636573511,2.388323335094997,0,0,Not Selected
4.0,4.697362977107677,1.0,Rehab,0.0,Midfielder,High,8.713327085765986,3.581887306752706,1,0,Selected
4.0,7.314823443040217,1.0,Partial,0.0,Goalkeeper,Low,5.2262557192218715,4.086107314070174,0,1,Not Selected
2.0,7.600966823734703,1.0,Full,0.0,Defender,High,7.562570399993612,2.366402236297399,0,0,Not Selected
5.0,6.769310540090011,1.0,Full,0.0,Forward,High,7.663873159596174,2.6373582775904936,0,1,Not Selected
3.0,6.864350508516907,0.0,Rehab,,Midfielder,Low,6.058094925199841,5.434855138700871,0,1,Not Selected
5.0,7.082954592406739,1.0,Partial,0.0,Defender,Low,9.54150264119157,0.8418981916495674,0,1,Not Selected
2.0,5.281649861242833,0.0,Full,0.0,Forward,Low,10.0,2.492405946428864,0,0,Not Selected
4.0,6.761728713855929,1.0,Rehab,0.0,Midfielder,Low,5.660395659726403,2.044608606347521,0,0,Not Selected
1.0,6.881205469520494,0.0,Rehab,0.0,Midfielder,Low,8.27847236913533,1.5381022905038666,0,1,Not Selected
4.0,9.96548461585607,0.0,Rehab,0.0,Midfielder,Low,7.254339947076677,3.957669913759702,0,0,Not Selected
2.0,5.4522758359852475,0.0,Partial,0.0,Goalkeeper,Low,6.786369138218223,1.9722898778592428,0,1,Selected
5.0,7.933613700773632,1.0,Full,0.0,Goalkeeper,Medium,6.224430311006837,1.361307437915351,0,0,Not Selected
2.0,6.670717310626603,1.0,Full,1.0,Defender,Low,9.054994069559484,2.822227430689648,0,1,Not Selected
1.0,6.094000002127104,0.0,Full,0.0,Forward,Medium,,6.652270138100675,1,1,Selected
3.0,6.4111459117268375,1.0,Partial,0.0,Midfielder,Medium,4.925185167930173,2.1075917741963757,0,1,Selected
1.0,8.214016524054147,1.0,Rehab,0.0,Forward,Medium,4.789907746163896,0.6778607453716043,0,1,Not Selected
0.0,8.701821946426307,1.0,Rehab,0.0,Defender,Medium,7.8369415146413,2.0746832787823952,0,1,Not Selected
3.0,5.94855544154067,0.0,Full,0.0,Midfielder,Low,4.126192395129811,2.939933240278184,0,0,Not Selected
0.0,7.3826144612635485,1.0,Full,0.0,Goalkeeper,Medium,8.029586857010807,2.5782040669500335,0,0,Not Selected
0.0,7.475930292242585,0.0,Full,0.0,Goalkeeper,Medium,6.581831182016127,0.08776965061509179,1,1,Selected
3.0,4.983436902346844,0.0,Full,0.0,Forward,High,6.600133900762273,2.8312366342946937,0,0,Not Selected
4.0,10.0,0.0,Rehab,0.0,Defender,Medium,10.0,3.8404667798233056,0,0,Not Selected
3.0,6.027422376876882,2.0,Full,0.0,Defender,Low,5.958028916299781,3.124624875720295,0,0,Not Selected
3.0,6.148981155311877,1.0,Partial,0.0,Defender,Low,8.886011373489826,1.876145993708871,0,1,Not Selected
1.0,7.84131785611855,0.0,Rehab,1.0,Defender,Medium,7.464256663093327,4.551244369028325,0,0,Not Selected
2.0,6.845891145684329,2.0,Partial,0.0,Forward,Low,8.360024602179486,2.054363971217537,0,0,Not Selected
2.0,7.529093143719795,1.0,Full,0.0,Midfielder,Medium,7.828177219907216,2.0009018487340695,0,1,Not Selected
5.0,8.254963819521597,0.0,Partial,0.0,Goalkeeper,High,8.361115864629584,2.4896568916259834,0,1,Not Selected
1.0,6.770016852116115,3.0,Rehab,0.0,Goalkeeper,High,7.975136139114683,4.811948986512819,0,0,Not Selected
2.0,7.676330745200425,0.0,Partial,,Goalkeeper,High,7.782318809349636,1.8880063652323287,1,0,Selected
3.0,6.439027682359765,0.0,Full,0.0,Forward,Medium,4.578294569610855,2.8178497851540585,0,0,Not Selected
1.0,5.358724943786569,2.0,Partial,0.0,Forward,Low,7.39391519476044,4.325920588012352,0,1,Not Selected
4.0,8.172417487393592,0.0,Partial,0.0,Midfielder,High,6.858470746944053,3.8852325212841823,0,0,Not Selected
0.0,6.5614073889478215,2.0,Rehab,0.0,Goalkeeper,Medium,6.100281788391906,6.195135421241549,0,0,Not Selected
3.0,4.435102659763163,0.0,Partial,1.0,Midfielder,High,8.199766778813865,3.0316636475951424,0,1,Not Selected
5.0,7.41226302432193,1.0,Partial,0.0,Goalkeeper,Medium,8.440788415269285,0.6743232648871098,0,0,Not Selected
2.0,5.557513310813265,1.0,Full,0.0,Forward,Medium,6.744124768604147,0.21023023340441327,0,1,Not Selected
1.0,9.019435921735798,0.0,Full,,Goalkeeper,Low,6.580746853391993,1.6682673257329226,0,0,Selected
2.0,6.034554768824429,0.0,Partial,0.0,Defender,Medium,5.281813724121658,1.4940727784732242,1,1,Not Selected
4.0,6.159799774618133,0.0,Rehab,1.0,Midfielder,Low,7.974796162718206,1.03701847524955,0,0,Not Selected
5.0,3.7130870024383524,0.0,Rehab,0.0,Midfielder,High,6.627030938400059,3.332232548471161,0,1,Not Selected
3.0,5.8414983020908595,0.0,Rehab,0.0,Forward,Low,6.4562153971379335,4.368210787808729,0,1,Not Selected
1.0,1.3669700958851578,1.0,Full,0.0,Midfielder,Low,5.776969971330033,2.7878521504853366,1,1,Not Selected
3.0,4.250692244743414,2.0,Rehab,0.0,Goalkeeper,Low,5.234045691758083,4.003112457493432,0,1,Not Selected
0.0,7.634594240238007,1.0,Partial,0.0,Midfielder,Medium,7.6298248157833255,1.9474647907866296,1,1,Selected
5.0,10.0,0.0,Partial,1.0,Goalkeeper,High,6.660691540203091,1.6552819255662632,0,1,Not Selected
0.0,9.572433681270862,1.0,Full,0.0,Midfielder,Low,4.342482486788857,4.674881684830975,0,0,Not Selected
2.0,6.028022916057999,0.0,Full,0.0,Defender,Medium,9.790569355562964,2.700229325019846,0,0,Not Selected
5.0,6.7139399957608585,2.0,Partial,0.0,Goalkeeper,High,5.091569318987274,4.919994916093582,1,1,Not Selected
1.0,6.439075040350562,1.0,Full,0.0,Goalkeeper,High,8.121965157574206,3.412195885217134,0,1,Not Selected
2.0,9.135832478057658,0.0,Full,1.0,Midfielder,Medium,5.151724694499682,1.476281141708983,1,1,Not Selected
2.0,8.564632202414312,0.0,Partial,0.0,Forward,High,5.719042604745733,1.3833766742853697,0,1,Not Selected
3.0,6.492518163952639,0.0,Partial,,Goalkeeper,High,7.0076725722209945,2.2187617977825633,0,1,Not Selected
4.0,9.462851351829233,0.0,Partial,0.0,Midfielder,Low,5.466344195197443,1.1478617804778177,1,1,Selected
4.0,8.815016382853814,2.0,Full,1.0,Midfielder,Medium,6.520403638559603,2.6312851290079546,0,1,Not Selected
3.0,6.516897064473127,0.0,Full,0.0,Defender,High,5.034579656936954,4.370246145787734,0,0,Not Selected
2.0,6.195028985228831,0.0,Rehab,0.0,Defender,Medium,5.778951564965881,1.9133912787954528,1,0,Selected
1.0,8.409393843972477,0.0,Rehab,0.0,Goalkeeper,Medium,8.482769612866536,0.47051686115232005,1,1,Not Selected
5.0,6.972639421473246,0.0,Rehab,0.0,Defender,High,6.7774156581443,0.0,0,0,Not Selected
3.0,8.592542688001625,2.0,Rehab,0.0,Defender,Medium,5.808584741078915,5.133861344244124,0,1,Not Selected
2.0,6.387541046902848,0.0,Full,0.0,Goalkeeper,Medium,7.918543534064388,0.0,0,0,Not Selected
4.0,3.677060488867614,0.0,Partial,0.0,Goalkeeper,High,7.179950481414591,4.804068121376188,1,0,Selected
5.0,9.282060121232911,0.0,Rehab,0.0,Defender,High,3.9798359771120584,2.4322597208152748,0,1,Selected
3.0,6.864669271006692,0.0,Partial,0.0,Goalkeeper,Medium,6.894055213823585,5.29798309161305,0,0,Selected
0.0,9.591895122685731,0.0,Rehab,0.0,Midfielder,High,9.339270258954972,3.9897929335676414,1,1,Selected
4.0,7.486903381611146,0.0,Full,0.0,Forward,High,6.813606357449036,4.402908942883599,0,1,Not Selected
0.0,5.902011260914214,0.0,Full,0.0,Defender,Medium,7.963119078752735,4.782178486778567,0,0,Not Selected
4.0,3.5067445704361666,1.0,Full,1.0,Goalkeeper,High,7.334018473264845,2.974597983223207,0,0,Not Selected
0.0,5.37922142238915,1.0,Partial,0.0,Forward,Low,8.436439144566862,3.725888205701313,0,0,Not Selected
0.0,5.916911958950248,0.0,Full,0.0,Defender,High,8.171894141595363,1.4856694910094537,0,1,Not Selected
0.0,6.7974510657573965,0.0,Partial,1.0,Midfielder,Medium,5.906910186572949,2.748164123363532,0,0,Not Selected
3.0,3.9619759021420258,1.0,Partial,0.0,Forward,High,10.0,4.743462419816324,0,1,Not Selected
3.0,4.588490499723807,1.0,Partial,0.0,Defender,Medium,,1.9921176378524195,0,1,Not Selected
3.0,7.406465159057258,0.0,Full,0.0,Defender,High,7.14155388503464,4.111022707462502,0,1,Not Selected
5.0,6.865357185972644,0.0,Partial,0.0,Goalkeeper,Low,10.0,0.5506694625298283,0,1,Selected
0.0,9.568474748789852,0.0,Rehab,0.0,Midfielder,High,8.146896093557736,3.622744877193764,1,1,Not Selected
3.0,8.066653101194861,1.0,Full,0.0,Goalkeeper,Low,6.766514349514354,3.5782645589627284,0,1,Selected
1.0,2.1126746766302373,0.0,,1.0,Defender,High,8.201842789750456,4.811140409742325,0,0,Selected
0.0,5.482323688130867,0.0,Partial,0.0,Forward,Medium,8.11613996153298,3.7981857179751017,0,0,Selected
1.0,2.955995057232388,0.0,Full,0.0,Goalkeeper,Medium,6.5607229027406895,3.511215297531577,0,0,Not Selected
0.0,6.89943249270376,0.0,Full,0.0,Goalkeeper,High,5.695274778079455,3.092924123911823,1,0,Not Selected
4.0,1.6771445589367655,0.0,Partial,0.0,Goalkeeper,High,,1.9385106067225382,1,0,Not Selected
,7.860811604505375,0.0,Rehab,0.0,Forward,High,8.786594687683456,2.307488855279458,0,0,Selected
3.0,8.912978698064403,0.0,Partial,1.0,Goalkeeper,Medium,7.926220080121743,4.1626213842834945,0,1,Not Selected
4.0,7.937272846965715,1.0,Rehab,1.0,Midfielder,Low,7.6903567206163315,3.835849865821082,0,1,Not Selected
3.0,5.600232196012176,0.0,Partial,0.0,Forward,Low,7.61060029112482,4.3161245498370215,0,0,Not Selected
0.0,6.927133694626568,,Partial,0.0,Goalkeeper,High,5.877060973935323,7.8255889726008245,0,1,Selected
0.0,3.2166501539595913,1.0,Partial,0.0,Goalkeeper,Low,5.3478857965106545,0.8440666523507945,0,1,Not Selected
0.0,2.7427469446463495,0.0,Partial,0.0,Forward,High,8.378642921996397,4.218886382052581,0,0,Not Selected
5.0,7.089959403786765,0.0,Full,0.0,Forward,Medium,6.800589216170851,1.1165935860788008,0,0,Selected
5.0,6.2749786876745395,1.0,Partial,0.0,Forward,Medium,9.701026086008525,3.5237915286224597,0,1,Not Selected
0.0,6.4297331586905,2.0,Partial,0.0,Midfielder,Low,10.0,0.9834199780366029,1,1,Selected
4.0,3.69165316833127,0.0,Full,0.0,Defender,High,10.0,2.8250589364169896,0,0,Not Selected
5.0,8.20993159144645,1.0,Rehab,0.0,Forward,High,6.67800774416118,0.359693434139841,1,1,Not Selected
3.0,7.615647249415936,0.0,Rehab,0.0,Forward,Medium,6.619791013471059,3.643002289306775,0,1,Not Selected
0.0,4.684063923945999,0.0,Full,2.0,Goalkeeper,Low,6.859096664597992,4.1818277781975635,1,0,Not Selected
2.0,7.036029624110771,0.0,Partial,0.0,Midfielder,,6.811551732585759,5.449050342692384,0,0,Selected
3.0,6.202519021845511,0.0,Partial,0.0,Midfielder,High,8.248434415104008,3.861401225915242,0,1,Not Selected
0.0,8.403796828380852,0.0,Partial,3.0,Goalkeeper,High,7.17375327456539,2.839177170057678,1,0,Not Selected
5.0,5.009302744923196,1.0,Full,0.0,Defender,High,7.200235470111623,4.569365073746865,1,0,Not Selected
3.0,5.531022914222937,1.0,Full,0.0,Goalkeeper,Low,9.073595822514223,1.8593447559879257,0,1,Selected
1.0,9.797028455760607,0.0,Partial,1.0,Goalkeeper,High,7.213491857902378,2.5378660248170024,0,0,Not Selected
5.0,7.585164703747244,0.0,Partial,0.0,Defender,Medium,5.736678515096138,4.781431008052388,1,1,Not Selected
2.0,6.018791714122692,0.0,Rehab,0.0,Forward,High,3.6854480761581234,3.789257000032016,0,0,Not Selected
1.0,1.0,0.0,Full,0.0,Forward,High,7.907761818464815,6.22161565621792,0,1,Selected
0.0,4.247115375205942,0.0,Full,1.0,Goalkeeper,Low,,1.435166140934649,0,0,Selected
4.0,10.0,0.0,Partial,0.0,Midfielder,High,6.932838768814646,3.1637774902954874,0,0,Not Selected
0.0,7.404175475318445,0.0,Full,1.0,Forward,Medium,9.146426805822944,0.2070535697617455,0,1,Selected
5.0,3.774344975105733,2.0,Partial,0.0,Defender,Low,4.133784984686295,2.1444836837570995,1,0,Not Selected
0.0,8.120596978700798,0.0,Rehab,0.0,Goalkeeper,Low,5.235526721826661,4.832851396223985,0,1,Not Selected
5.0,10.0,0.0,Partial,0.0,Goalkeeper,Medium,6.827228114431001,1.627883321913714,0,1,Not Selected
0.0,6.083435912512188,1.0,Full,0.0,Defender,Medium,9.839387478065674,4.57214209482598,0,0,Not Selected
1.0,6.947997477366831,0.0,Rehab,1.0,Defender,Low,7.485543577028134,0.5938564661846768,0,0,Not Selected
5.0,7.324470485599265,1.0,Partial,1.0,Forward,Low,5.4959002638000545,2.667989467135311,0,0,Not Selected
2.0,8.531429867379195,0.0,Rehab,0.0,Goalkeeper,High,6.686267776782731,3.3167708346106615,0,0,Not Selected
3.0,6.832572605992117,1.0,Full,1.0,Defender,High,7.741468867098897,1.571986106238184,0,0,Not Selected
1.0,7.382090824329182,0.0,Rehab,0.0,Goalkeeper,Low,7.979804352726133,2.087642247621443,0,1,Selected
4.0,6.381828648565061,1.0,Full,0.0,Midfielder,High,4.529924038247434,,0,1,Selected
0.0,3.840385066245522,0.0,Full,0.0,Goalkeeper,Medium,7.3117487265995775,4.082126238530977,1,1,Not Selected
1.0,8.75888949464247,1.0,Partial,0.0,Midfielder,High,4.204558072026275,4.274139502271625,0,1,Not Selected
0.0,6.256512399030926,1.0,Rehab,1.0,Forward,Low,7.866947514685567,3.635630405254958,1,0,Not Selected
1.0,6.187251762234442,0.0,Partial,0.0,Goalkeeper,Medium,6.991681213695105,2.4179588284004163,0,1,Not Selected
3.0,6.584146380817494,1.0,Partial,0.0,Forward,High,6.109053602560893,5.518164793056263,0,1,Selected
3.0,5.42966710268735,0.0,Full,0.0,Defender,High,8.880382871995554,2.414034592505539,0,1,Selected
3.0,4.9867547117975946,0.0,Full,1.0,Forward,Medium,7.517732749409277,2.8120879407898927,0,0,Not Selected
5.0,6.0500277448610245,2.0,Full,0.0,Defender,Medium,8.411485843659056,1.7629250076919498,0,1,Selected
2.0,6.77733133261147,0.0,Rehab,0.0,Midfielder,High,8.123149622091528,2.620303044345946,0,0,Not Selected
0.0,1.3217251719045828,1.0,Full,0.0,Goalkeeper,Low,6.43349195330244,2.927848188681886,0,1,Not Selected
0.0,9.201054720179018,0.0,Rehab,0.0,Forward,Low,6.751725297176008,1.1918611087611075,1,1,Not Selected
2.0,4.72551155317082,1.0,Rehab,0.0,Goalkeeper,High,8.452215736851576,3.2730467343270235,1,0,Not Selected
