Day_Of_Week,Is_Public_Holiday,Festival_Flag,Darshan_Type,Weather_Condition,Temperature_C,Buses_Arrived_Last_15_Min,Entry_Gate,VIP_Visit_Today,Security_Check_Lag_Minutes,Approx_Head_Count,Is_Weekend,Online_Booking_Peak_Flag,Estimated_Wait_Time_Minutes
Wed,0,0,VIP,Sunny,36.18528734830216,4.0,Vaikuntam,0,6.231881712366728,3826.0,0,0,55.12549842568148
Mon,1,0,Free,Sunny,42.804786391778414,19.0,Q-Complex II,0,11.95023149159712,3742.0,0,1,104.35562547817327
Mon,0,0,Senior,Sunny,35.747393966372535,6.0,Q-Complex I,0,6.4687807807862505,2221.0,0,1,50.27103521967827
Thu,1,0,Senior,Sunny,34.015983133556745,16.0,Q-Complex II,0,7.240290045173139,3692.0,0,0,76.7429039126261
Mon,0,0,Senior,Sunny,31.369380409365828,12.0,Q-Complex I,0,9.594218143016867,3745.0,0,0,63.026845791152795
Tue,0,0,Senior,Cloudy,25.22838992760574,9.0,Special Entry,0,7.431883649467474,2104.0,0,0,49.14738679214192
Sat,1,0,₹300,Sunny,33.896520865841914,12.0,Q-Complex I,0,7.935968007245397,3869.0,1,0,76.48207046116443
Sat,0,0,₹300,Cloudy,27.44151341099001,7.0,Vaikuntam,0,,3745.0,1,1,68.83895593658002
Mon,0,1,Free,Rainy,26.342852730888318,23.0,Vaikuntam,1,10.633517428987542,5699.0,0,0,138.15707779607965
Sun,0,0,VIP,Rainy,27.985788386588805,7.0,Vaikuntam,0,6.694885434046469,3784.0,1,0,50.15193434226656
Thu,0,0,₹300,Rainy,24.926993014512625,8.0,Q-Complex I,0,8.671585000741517,2612.0,0,0,48.13802671269801
Thu,0,0,Senior,Sunny,30.857175634539946,9.0,Vaikuntam,0,6.002015463971632,2632.0,0,1,63.04181830836378
Fri,0,0,Free,Sunny,34.03555425221708,3.0,Q-Complex II,0,8.144110532450904,3176.0,0,0,54.38433061314151
Wed,0,0,Senior,Sunny,32.120343967947534,8.0,Special Entry,0,6.72394319944194,2350.0,0,0,41.995927070579086
Mon,0,0,₹300,Cloudy,28.316689932201232,12.0,Vaikuntam,0,7.882678170288335,2443.0,0,1,64.07874712784458
Fri,0,0,₹300,Sunny,31.04789409358478,7.0,Vaikuntam,0,4.84396435161116,1567.0,0,0,38.67393938610479
Mon,0,0,Free,Cloudy,26.370799666186244,6.0,Special Entry,0,5.928429539231809,2947.0,0,0,47.55805212547644
Fri,0,0,Free,Cloudy,30.64802439429691,11.0,Q-Complex II,0,9.030136993338743,2679.0,0,0,65.95072834978959
Sat,0,0,VIP,Sunny,32.50828225142968,8.0,Q-Complex II,0,6.273736133050884,1776.0,1,1,44.670936975691816
Mon,0,0,₹300,Sunny,31.01506077168438,3.0,Q-Complex I,1,8.187286125172811,4397.0,0,0,76.022426380761
Fri,1,0,Free,Cloudy,31.53338145690288,18.0,Q-Complex I,0,7.793085633333814,3705.0,0,0,92.63003401968015
,0,1,₹300,Cloudy,29.09279724713989,20.0,Q-Complex I,0,12.480621112324448,6329.0,1,0,128.3513576603907
Fri,1,0,Free,Sunny,35.65953976437511,12.0,Special Entry,0,7.500771229190393,2876.0,0,0,70.38222826240404
Fri,0,0,Senior,Sunny,23.526405735443678,7.0,Special Entry,0,7.4178569550523035,1839.0,0,0,47.21082533851373
Thu,0,0,₹300,Cloudy,28.370442493318503,9.0,Vaikuntam,0,6.356233468815354,2877.0,0,1,63.388307882919506
Wed,1,0,Senior,Sunny,28.09441536933296,16.0,Q-Complex II,0,4.840317352317802,4302.0,0,0,85.77850792472586
Thu,0,0,VIP,Sunny,30.477788788384704,7.0,Vaikuntam,0,6.704634953757,3234.0,0,0,50.33213044294518
Sat,0,0,₹300,Rainy,31.032863739393925,5.0,Special Entry,0,6.1908102846710396,2982.0,1,0,52.08942988108737
Wed,1,0,₹300,Sunny,32.226492153389145,11.0,Q-Complex I,0,6.539041797897431,4462.0,0,0,86.01963907597874
Thu,0,0,VIP,Sunny,32.39223822130581,11.0,Special Entry,0,5.767460657829604,3016.0,0,0,55.863080692729575
Thu,0,0,₹300,Rainy,29.062957497722138,9.0,Q-Complex II,0,8.850932830888343,676.0,0,0,31.163871371330465
Sun,0,1,VIP,Sunny,33.13502938394241,17.0,Special Entry,0,4.287442711447745,3700.0,1,1,98.12750501180813
Thu,0,1,Senior,Sunny,30.92855068641076,18.0,Special Entry,0,9.955305973507311,4790.0,0,1,119.78937894427158
Thu,0,0,Senior,Sunny,27.3889867227347,11.0,Vaikuntam,0,5.597138058773371,4669.0,0,0,78.55737473869075
Wed,0,0,Senior,Sunny,32.045225797803376,6.0,Q-Complex II,0,2.5238532555388,2397.0,0,0,37.37394345799924
Tue,0,0,₹300,Cloudy,24.35816147685975,7.0,Q-Complex II,0,6.946846721074233,3129.0,0,1,59.43789750025943
Sun,0,0,VIP,Rainy,27.323127722436663,7.0,Special Entry,0,6.576297583795986,3160.0,1,0,49.74606217927496
Wed,0,0,VIP,Sunny,26.197433237404116,9.0,Q-Complex II,0,10.91726023928208,2543.0,0,0,56.61059909884163
Thu,0,1,Free,Sunny,29.754237802654057,8.0,Special Entry,0,7.519761965200689,3783.0,0,0,76.76209624569995
Wed,0,0,Senior,Sunny,31.811094587817482,6.0,Q-Complex II,0,1.9788074898020342,1467.0,0,1,33.02466553492298
Wed,0,0,₹300,Cloudy,35.8511884549269,8.0,Special Entry,0,7.45472164119117,2952.0,0,0,59.81880206840799
Tue,0,0,Senior,Sunny,26.993301511285328,9.0,Q-Complex II,0,6.439439169445934,2937.0,0,1,61.37470013193058
Thu,0,0,₹300,Sunny,29.989498123024802,13.0,Q-Complex II,0,5.017602710965147,1849.0,0,0,44.10124919161103
Sat,0,0,Senior,Sunny,24.268641581409867,6.0,Q-Complex II,1,10.610493325254595,3501.0,1,0,76.6104351657564
Tue,0,0,Senior,Sunny,40.783922742618806,14.0,Q-Complex II,0,8.388054315955518,2872.0,0,0,63.151701783520764
Sun,1,0,₹300,Cloudy,25.335608344134105,14.0,Special Entry,0,6.903448377143738,2444.0,1,0,71.86332470981287
Wed,0,0,Free,Cloudy,32.00225151329286,10.0,Q-Complex I,1,7.35237863728441,2428.0,0,1,73.24375927022508
Mon,0,0,Free,Sunny,33.721000580536625,10.0,Q-Complex I,0,6.2278318217344735,1725.0,0,0,41.14049122867465
Wed,1,0,Free,Sunny,35.97006449522933,14.0,Vaikuntam,0,4.61106950131217,4149.0,0,0,78.8001804434212
Tue,0,0,₹300,Rainy,29.138754368129003,4.0,Vaikuntam,0,5.6319740188777345,2834.0,0,0,36.39417715959882
Sun,0,0,Free,Sunny,35.61374824384798,8.0,Vaikuntam,0,8.299413693361624,2696.0,1,0,44.67221056899203
Fri,0,0,Senior,,30.602108104848462,3.0,Q-Complex II,0,7.773383078887868,3210.0,0,0,44.6544514917188
Wed,0,0,VIP,Sunny,28.515963786444495,5.0,Q-Complex II,0,10.926238023296904,3054.0,0,0,45.63082736774126
Tue,0,0,₹300,Sunny,28.05003999354335,5.0,Special Entry,0,7.470245062414159,2192.0,0,0,38.26010974182606
Tue,0,0,Senior,Cloudy,29.464125608968214,8.0,Vaikuntam,0,6.103435622928897,3389.0,0,1,66.3338714629456
Sat,0,0,₹300,Rainy,25.742039156116125,9.0,Q-Complex II,0,5.763595117828829,2137.0,1,1,55.88852920028893
Thu,1,0,Free,Cloudy,28.356804281752606,14.0,Q-Complex II,0,5.522862526960475,3155.0,0,1,89.46363837863916
Thu,1,0,Senior,Sunny,26.934995501004373,18.0,Q-Complex II,0,7.84449844331953,5871.0,0,0,110.0327824619394
Sun,0,0,Free,Sunny,23.13410297796054,4.0,Vaikuntam,0,8.101207029308377,4264.0,1,0,59.54577556647551
Thu,0,0,₹300,Sunny,25.63877801069984,13.0,Q-Complex I,0,5.8051287157564495,2182.0,0,0,51.75658423024699
Thu,0,0,VIP,Cloudy,30.48098309090914,11.0,Q-Complex I,0,9.121672117136438,2769.0,0,1,68.14636774084423
Wed,0,0,Free,Sunny,29.257881280291347,11.0,Vaikuntam,0,7.241859285499377,2398.0,0,0,55.024984437237116
Sat,0,0,Senior,Rainy,29.826216519406973,8.0,Q-Complex I,0,6.85814835822501,1764.0,1,0,39.87566808968452
Sun,1,0,₹300,Rainy,25.97903982901248,7.0,Vaikuntam,0,11.833068956746786,4599.0,1,0,82.83536886105927
Wed,0,0,Free,Sunny,30.485763470462363,9.0,Special Entry,0,8.682067279875168,3560.0,0,1,72.82212757963109
Mon,0,0,Senior,Rainy,20.891939397517998,8.0,Vaikuntam,1,7.21448839094237,4332.0,0,1,87.06813921134442
Sun,0,0,,Sunny,27.60072649279373,11.0,Vaikuntam,0,8.042536069362473,3098.0,1,0,57.42662383586128
Fri,1,0,Free,Sunny,30.15186426270578,14.0,Q-Complex II,1,9.133175812214429,4336.0,0,0,110.03614312923109
Mon,0,0,₹300,Cloudy,29.17117606972717,1.0,Vaikuntam,0,11.495110447542741,2405.0,0,0,39.688346189857896
Thu,1,0,Senior,Sunny,27.57522320525283,10.0,Vaikuntam,0,7.8257985241757115,4754.0,0,0,82.108048742958
Sat,0,0,Senior,Cloudy,26.803419993366873,6.0,Vaikuntam,0,7.15915404125922,2745.0,1,0,43.62816753082076
Fri,0,0,Free,Sunny,28.473299283692732,6.0,Q-Complex I,0,6.943904798552487,2573.0,0,1,59.758279799495256
Sat,0,0,Free,Sunny,30.966226205830154,3.0,Q-Complex II,0,5.082684513163027,4572.0,1,1,66.47657516225753
Thu,0,0,Senior,Sunny,30.89362990664289,6.0,Vaikuntam,0,5.887435286670959,2686.0,0,0,51.62756535036984
Sat,0,0,Senior,Sunny,29.994763696874937,9.0,Special Entry,0,7.230736248075445,3067.0,1,1,64.31734966184258
Thu,0,0,VIP,Sunny,29.555758145322827,3.0,Vaikuntam,0,8.156920348646981,3640.0,0,0,51.66934641502871
Sat,0,0,VIP,Sunny,34.452884041183424,5.0,Special Entry,0,3.626561608267444,4325.0,1,0,57.253190698002
Wed,0,1,VIP,Sunny,28.50385179297089,16.0,Special Entry,0,7.686551475908502,6293.0,0,0,107.68273270174161
Sat,0,1,Free,Cloudy,29.47389585948159,26.0,Vaikuntam,0,6.927115208766905,4393.0,1,0,117.16324382609848
Sun,1,0,,Sunny,29.4970726770994,19.0,Q-Complex II,0,7.9858555904571915,4117.0,1,0,100.24538955196246
Sun,0,0,Free,Sunny,33.353904701596136,9.0,Q-Complex II,0,5.094967325514517,2541.0,1,0,47.86635216055431
Wed,0,0,Free,Sunny,30.842917342618072,4.0,Q-Complex II,0,7.963946187123425,3797.0,0,0,50.06468056617438
Sun,0,0,Free,Cloudy,27.200229239103503,7.0,Q-Complex I,0,5.533644848148668,3152.0,1,0,58.70737678031522
Sat,1,0,Free,Cloudy,28.368051965403996,13.0,Vaikuntam,0,7.042950431524971,3923.0,1,0,83.51029699144127
Sun,0,1,Free,Sunny,32.96442065255087,13.0,Special Entry,0,12.717809068924128,5146.0,1,0,98.39441433515844
Sat,1,0,VIP,Cloudy,29.876779448545534,9.0,Q-Complex I,0,7.428747295299817,3682.0,1,0,78.27112418058147
Fri,0,0,Free,Sunny,35.63544504704328,5.0,Q-Complex II,0,6.4838608471067545,3095.0,0,0,55.257024636389815
Tue,1,0,Free,Sunny,34.187368618986724,9.0,Q-Complex I,0,6.061778803689718,3973.0,0,0,72.46672883716691
Mon,0,1,Senior,Cloudy,32.08019719639424,15.0,Q-Complex II,0,13.30722195019587,3924.0,0,0,89.30313342226151
Tue,0,0,Free,Cloudy,26.890017502489407,10.0,Special Entry,0,5.630157451008074,3904.0,0,0,66.47053378039593
Wed,0,0,₹300,Sunny,29.660476991761577,13.0,Q-Complex II,0,7.087822893621071,3345.0,0,1,69.45055892435798
Sat,0,0,Senior,Cloudy,33.554425233786084,11.0,Q-Complex II,0,8.151087548667789,3166.0,1,1,71.57762983387782
Thu,0,0,VIP,Cloudy,26.869553832348878,10.0,Q-Complex I,0,4.34729704037142,3014.0,0,1,61.661218048109625
Thu,1,0,₹300,Sunny,32.02821106358894,11.0,Q-Complex I,0,8.293081469043475,3572.0,0,0,79.35297892365945
Tue,0,0,₹300,Sunny,20.34543747535905,4.0,Q-Complex II,0,7.881686119758961,3597.0,0,1,66.69683188903457
Sat,0,0,Free,Cloudy,31.21631018885126,10.0,Q-Complex I,0,5.589386826087152,2872.0,1,0,48.492728946162636
Tue,1,0,₹300,Cloudy,37.32847080644074,17.0,Q-Complex II,0,8.479322181908056,5337.0,0,0,99.31580055926437
Tue,0,0,Senior,Cloudy,27.68273343298047,2.0,Vaikuntam,0,8.149404661640892,3030.0,0,0,45.48133981305387
Fri,0,0,Senior,Sunny,36.8997956389161,7.0,Vaikuntam,0,4.393408396388777,1731.0,0,0,44.08089587644275
Tue,0,0,Senior,Sunny,28.296613578286387,7.0,Vaikuntam,0,7.688879485746564,3619.0,0,0,48.71769163271795
Sat,0,0,₹300,Sunny,30.99340661994707,8.0,Vaikuntam,0,4.217287276279878,1247.0,1,0,34.565414328885566
Wed,0,0,₹300,Sunny,33.83761926856643,9.0,Q-Complex I,0,9.950585698636697,3660.0,0,0,60.91898113625972
Thu,0,0,,Rainy,27.679183640326873,7.0,Q-Complex I,0,7.802146500506646,2564.0,0,0,41.62191697454899
Fri,0,1,Senior,Sunny,37.171173343804874,32.0,Special Entry,0,9.036907737898726,4180.0,0,0,122.89396679391747
,1,0,Free,Sunny,32.532406025357986,8.0,Vaikuntam,0,6.672292279673514,4154.0,0,0,70.81160916037769
Sat,0,0,Free,Sunny,38.6754770170687,7.0,Vaikuntam,0,7.271101928818519,3396.0,1,1,69.1920068190059
Thu,0,0,VIP,Cloudy,32.23728494113466,9.0,Special Entry,0,1.6507349076831535,2665.0,0,0,52.611183041657775
Wed,1,0,Senior,Sunny,28.23179330393572,12.0,Special Entry,0,4.431379297803554,4147.0,0,0,83.08029615723461
Wed,1,0,₹300,Sunny,36.0934965611161,14.0,Q-Complex II,0,5.680110419698037,3460.0,0,0,72.30313063038888
Mon,0,0,VIP,Sunny,28.785462685417542,7.0,Special Entry,0,10.781119810722124,2636.0,0,0,45.877277385633406
Wed,0,0,Senior,Sunny,27.705464488581107,7.0,Special Entry,0,8.793724436383139,2049.0,0,0,48.781139961824664
Thu,0,1,₹300,Sunny,35.77822527802072,28.0,Special Entry,0,8.389113879818684,4226.0,0,0,110.4902902808914
Thu,0,0,Free,Cloudy,29.292655875038516,10.0,Vaikuntam,0,7.2344235996324375,4241.0,0,1,81.27305617262147
Thu,0,0,₹300,Sunny,27.81057595271753,9.0,Q-Complex I,0,7.50422911206913,2352.0,0,0,51.71288906666056
Thu,0,0,₹300,Sunny,33.31686782056825,7.0,Q-Complex II,0,6.135467534247094,1868.0,0,0,41.35521942916303
Tue,0,0,Free,Sunny,33.14456426694542,11.0,Special Entry,0,7.606957423475321,2781.0,0,1,69.71602087930928
Tue,0,0,VIP,Sunny,39.471907227238084,12.0,Q-Complex I,0,6.594236325874793,3203.0,0,1,71.64870188766987
Thu,0,0,Senior,Sunny,36.68312552974927,9.0,Vaikuntam,0,4.9238411224037915,3187.0,0,0,55.59436277279897
Tue,0,0,₹300,Sunny,39.2070603928088,11.0,Special Entry,0,7.022416476768684,4046.0,0,0,74.18988970730862
Thu,1,0,Senior,Rainy,28.726859579473007,14.0,Q-Complex II,0,11.706491277331125,2833.0,0,0,76.64542778784056
Thu,0,0,Free,Sunny,20.743655472972446,11.0,Q-Complex I,0,,3522.0,0,0,68.33159681473992
Mon,0,0,VIP,Cloudy,20.972823190359676,11.0,Vaikuntam,0,4.149137100520499,2264.0,0,1,61.525781904642805
Tue,0,0,₹300,Sunny,30.612921497600965,7.0,Special Entry,0,4.003045733434245,,0,0,57.9673215846262
Sun,0,1,₹300,Sunny,33.50977685023041,15.0,Q-Complex I,0,9.775157272899582,5979.0,1,0,104.26829269168563
Wed,0,0,₹300,Sunny,33.7811142656742,6.0,Vaikuntam,1,7.685625554586785,3932.0,0,0,71.44980770250469
Sat,0,0,Senior,Cloudy,26.809512801337124,6.0,Q-Complex II,0,6.506775882870102,3792.0,1,0,53.11222088433483
Fri,0,0,VIP,Sunny,30.38186749454194,5.0,Vaikuntam,0,3.59120266403074,2153.0,0,0,29.257443836532516
Sun,1,0,₹300,Sunny,34.450821909019794,12.0,Special Entry,0,7.554476067602148,3297.0,1,0,70.57024160794008
Mon,0,0,Free,Sunny,36.912105638195605,9.0,Special Entry,0,7.339524724894009,2912.0,0,0,40.820129931137345
Tue,0,0,₹300,Rainy,21.51604763695934,13.0,Q-Complex II,0,10.102477273752353,1520.0,0,1,60.90207992248374
Sun,0,0,VIP,Cloudy,22.077625564459346,7.0,Special Entry,1,2.6168425390951784,2579.0,1,0,51.926728583081186
Sun,0,0,VIP,,29.569139851446486,10.0,Vaikuntam,0,8.603792619503038,3327.0,1,0,53.42318658142989
Sat,0,0,₹300,Rainy,27.46263330747236,7.0,Vaikuntam,0,7.153849326164667,3403.0,1,0,48.92656938236035
Sun,0,0,₹300,Cloudy,27.45465284427591,5.0,Q-Complex II,0,9.099564614804056,4074.0,1,0,57.96577037010803
Sun,1,0,₹300,Sunny,33.65305411135033,14.0,Special Entry,0,5.078455526482582,4561.0,1,1,97.34611524617162
Mon,0,0,VIP,Sunny,22.061309964572985,5.0,Q-Complex I,0,7.332478847700614,1734.0,0,1,38.75681796618937
Thu,1,0,₹300,Cloudy,31.259706180499226,7.0,Q-Complex I,0,11.05755808116098,2726.0,0,1,65.95583394429512
Fri,0,0,Senior,Sunny,29.968044280176503,5.0,Vaikuntam,0,9.165871450955958,2535.0,0,0,48.46148860422629
Mon,0,1,Senior,Sunny,31.009774837456565,20.0,Q-Complex II,0,9.402278121929541,4943.0,0,0,104.88355993252613
Sun,0,0,VIP,Cloudy,27.586118824554354,4.0,Vaikuntam,0,6.518222348355113,3872.0,1,1,67.13107437498603
Sun,1,0,Free,Sunny,32.675571473691015,9.0,Q-Complex II,0,8.334303558738096,5030.0,1,0,82.42374227915965
Sat,0,0,Free,Sunny,35.42511288173613,6.0,Special Entry,0,6.566013303502558,3113.0,1,1,63.675308371867445
Fri,0,0,₹300,Cloudy,25.571344087733163,7.0,Vaikuntam,0,6.334073723776075,2616.0,0,0,46.97028580981641
Thu,0,0,VIP,Cloudy,29.993123993653917,11.0,Q-Complex II,0,6.3688694983910965,3677.0,0,0,63.579665743757275
Sun,1,0,₹300,Rainy,29.057639678387282,12.0,Q-Complex I,0,4.642398241675522,4287.0,1,0,79.05827765379871
Wed,0,0,Free,Cloudy,26.908490702450663,8.0,Q-Complex II,0,8.081716888107884,2302.0,0,0,43.1633703296057
Fri,0,0,VIP,Sunny,33.23797838474981,6.0,Special Entry,0,8.588532806889592,1980.0,0,0,42.11036424194105
Thu,0,0,Free,Sunny,24.253750624921288,10.0,Q-Complex II,0,7.12765560915879,2537.0,0,0,54.378399133773016
Tue,0,0,VIP,Sunny,35.28126170794627,8.0,Special Entry,0,9.358074253294264,3473.0,0,0,56.55403528097525
Mon,0,0,VIP,Sunny,26.795656220892038,5.0,Q-Complex II,0,10.345062274336989,2344.0,0,0,38.28380577445206
Thu,0,0,Senior,Sunny,30.673984458969223,8.0,Special Entry,0,8.856260758982762,2637.0,0,0,50.074123782961756
Sun,0,0,VIP,Sunny,31.341235458567752,7.0,Vaikuntam,0,6.610926808775577,3817.0,1,0,63.0287785068606
Thu,0,0,VIP,Sunny,32.174602324254195,3.0,Special Entry,0,10.998527635570127,4023.0,0,0,55.69742302678728
Wed,0,0,₹300,Sunny,37.04249767734465,3.0,Vaikuntam,1,7.867017219421839,2277.0,0,0,46.743412031989486
Mon,0,0,Free,Sunny,28.207689003419055,10.0,Vaikuntam,0,7.757306940209395,2733.0,0,1,71.05718651064937
Fri,0,0,Senior,Sunny,33.566206113987725,10.0,Vaikuntam,0,9.657220542840564,4539.0,0,0,60.06903236111167
Sun,0,0,Senior,Sunny,30.68003394842348,5.0,Special Entry,0,6.4685112100033395,3285.0,1,0,57.22722515951367
Sat,0,0,VIP,Sunny,25.756729564767994,7.0,Vaikuntam,0,4.206306301870862,2047.0,1,0,33.7776513036555
Fri,0,0,Free,Cloudy,30.65819847976574,2.0,Vaikuntam,0,8.630837719088984,3230.0,0,0,54.63493266523227
Fri,1,0,Free,Cloudy,29.441764014041098,7.0,Q-Complex I,1,6.736483044135311,4037.0,0,0,93.17071533844279
Sat,0,0,₹300,Sunny,33.99633882728914,10.0,Q-Complex I,0,4.102534488736126,2104.0,1,1,49.544550079176354
Tue,0,0,₹300,Sunny,25.339708005144857,11.0,Q-Complex II,0,9.111747071195339,3002.0,0,0,57.87381811725427
Sat,0,0,₹300,Sunny,28.4043309088013,8.0,Vaikuntam,0,10.017747592259063,3869.0,1,1,77.55374647557775
Wed,0,0,VIP,Sunny,29.211644611679432,,Vaikuntam,0,9.573725796552006,2611.0,0,0,52.87794091032307
Sun,0,0,Free,Sunny,31.639247597848165,7.0,Q-Complex I,0,8.063500204730897,2616.0,1,0,47.0550263146098
Fri,0,0,Senior,Cloudy,21.01012619753187,7.0,Special Entry,0,9.066163876683124,2915.0,0,0,47.79360727171092
Sat,0,1,₹300,Sunny,34.03233203770289,17.0,Q-Complex I,0,8.666896700513192,3847.0,1,1,106.91329221712712
Sun,1,0,₹300,Sunny,29.459876712813756,13.0,Q-Complex I,1,5.450003876443873,2826.0,1,0,77.95109281337047
Sun,0,0,VIP,Sunny,30.60254544630125,9.0,Q-Complex I,0,9.056900638432085,1212.0,1,0,34.186664772721265
Sat,0,0,Free,Sunny,29.549461345999553,8.0,Q-Complex II,0,6.584761772720862,2825.0,1,0,49.78259869169654
Thu,0,0,Free,Sunny,30.91340647152485,9.0,Q-Complex II,0,7.632020821372954,2722.0,0,0,46.612134630033374
Tue,0,0,₹300,Sunny,32.321318796336996,9.0,Vaikuntam,0,7.663400026594476,2794.0,0,0,50.641951806288304
Thu,0,0,Senior,Sunny,35.465925417682946,7.0,Vaikuntam,0,7.132524349792626,,0,0,42.856464708337114
Thu,0,0,Free,Cloudy,17.344899213845473,7.0,Special Entry,0,7.761109514896635,2961.0,0,0,49.32665133492978
Fri,0,0,Free,Sunny,,5.0,Q-Complex I,1,7.593434140848484,3053.0,0,0,58.88543203079632
Tue,0,0,₹300,Sunny,30.359247443545147,7.0,Q-Complex I,0,6.623719432913377,3708.0,0,0,56.031694341685935
Wed,0,0,Free,Sunny,26.24225748113297,9.0,Vaikuntam,0,5.95528453805597,3438.0,0,1,68.33780114287909
Fri,0,0,₹300,Sunny,27.741766613402877,6.0,Q-Complex II,1,6.8192704042975905,3755.0,0,0,76.28664916757864
Fri,0,0,Free,Rainy,17.442261994431234,7.0,Vaikuntam,0,3.4602948641176297,3706.0,0,0,52.31078564412941
Wed,1,0,VIP,Sunny,30.55318143604854,11.0,Q-Complex II,0,8.372695861985262,4970.0,0,0,82.006232472041
Sun,1,0,₹300,Cloudy,23.924037678608848,14.0,Vaikuntam,0,6.61265547934961,3707.0,1,0,84.82160457017827
Wed,0,0,₹300,Sunny,35.87737039847553,5.0,Vaikuntam,0,5.178095185417404,2900.0,0,0,35.945284267917145
Thu,0,0,Free,Cloudy,32.69539112139673,8.0,Special Entry,0,8.673889984235519,2264.0,0,0,52.10463761270875
Mon,0,0,Senior,Cloudy,26.11595530143485,7.0,Special Entry,0,9.004111369136757,2204.0,0,0,50.609371700531476
Tue,0,0,₹300,Sunny,23.068395818763904,4.0,Special Entry,0,6.77487320025902,1961.0,0,0,30.398714380740657
Sun,0,0,Free,Cloudy,32.30891098817521,5.0,Q-Complex II,0,7.402357627661266,2817.0,1,0,39.72091909729038
Tue,0,0,VIP,Cloudy,23.46226602086714,9.0,Q-Complex II,1,10.054532215489083,,0,0,62.17968081440654
Fri,0,0,VIP,Sunny,30.66331913298396,10.0,Q-Complex I,0,5.921652048002487,3273.0,0,0,63.154619981645894
Sat,0,0,₹300,Sunny,28.627473776641708,11.0,Vaikuntam,0,3.4417906438167356,3197.0,1,0,54.51866145799765
Tue,0,0,Free,Sunny,29.055406766475638,9.0,Q-Complex II,0,8.870899487240994,3237.0,0,1,62.99066979901377
Sun,0,0,₹300,Cloudy,27.924481069386264,10.0,Q-Complex II,1,6.739173765285485,3816.0,1,0,83.94628014398374
Thu,0,0,Senior,Cloudy,23.174844831671656,5.0,Special Entry,0,8.349746713941691,4361.0,0,1,67.35068379633113
Thu,0,1,₹300,Rainy,31.718718512851495,13.0,Special Entry,0,8.051748388117444,4451.0,0,0,86.99954768791216
Fri,0,0,VIP,Cloudy,28.82242945163494,9.0,Q-Complex II,0,8.640282272717133,3611.0,0,0,64.32451823147629
Mon,0,0,Free,Cloudy,24.36851712599514,10.0,Q-Complex I,0,7.73482186602696,3351.0,0,0,55.80652256895667
Fri,0,0,Free,,23.033742790196847,3.0,Vaikuntam,0,6.8155227943245125,3962.0,0,0,57.48170584748609
Mon,0,0,VIP,Sunny,32.03582807724587,4.0,Q-Complex II,0,5.821631525994387,3542.0,0,1,60.38331502763346
Mon,0,0,Free,Sunny,29.14743148238305,13.0,Q-Complex II,0,7.041164103397743,3345.0,0,0,59.557522300008046
Thu,0,0,VIP,Sunny,34.80100101638719,5.0,Special Entry,0,9.929427607778733,2216.0,0,0,43.61508200892023
Sat,0,0,Free,Sunny,29.730608086562274,19.0,Q-Complex I,0,4.977626099231085,3990.0,1,0,87.28803678689914
Mon,0,0,VIP,Sunny,25.448523561285946,9.0,,0,6.266038286353203,2440.0,0,1,54.70878503308286
Sun,0,0,₹300,Sunny,32.4037258167765,9.0,Q-Complex I,0,3.04764093419671,3666.0,1,1,61.69751510497106
Thu,0,0,₹300,Sunny,32.3546651222332,6.0,Q-Complex I,0,6.235393416482472,2937.0,0,0,41.14581080799213
Sat,1,0,₹300,Sunny,37.36435153509097,14.0,Vaikuntam,0,6.9296082380166855,4999.0,1,0,81.95727965590648
Wed,0,0,Free,Cloudy,28.049962987536265,8.0,Special Entry,0,8.299923259417005,2011.0,0,0,41.938820851823685
Mon,0,0,₹300,Sunny,24.108532748096405,9.0,Special Entry,0,7.859531701217827,3180.0,0,0,60.976079161639795
,0,0,Senior,Sunny,30.33442578303171,7.0,Special Entry,0,6.3653175831641935,1598.0,1,0,39.876126824589775
Thu,1,0,Senior,Sunny,31.078536071654717,15.0,Q-Complex I,0,10.862129502182668,3586.0,0,0,82.16567561843769
Fri,0,0,Free,Cloudy,24.524934418426664,8.0,Vaikuntam,0,8.298044686839768,2224.0,0,0,44.89592310184427
Sat,0,0,VIP,Cloudy,26.67086622809314,8.0,Q-Complex II,1,9.883545712517511,2288.0,1,0,61.446874933671914
Sun,0,0,VIP,Sunny,41.49888673133923,7.0,Vaikuntam,0,5.389366711971701,2935.0,1,0,50.93385135959065
Sun,1,0,₹300,Sunny,32.58862061036973,14.0,Special Entry,0,8.412210983009004,3510.0,1,1,87.55241827917253
Sun,0,1,Free,Rainy,27.259345566883567,16.0,Q-Complex I,0,8.48200857438906,3955.0,1,0,93.47855332317917
Sun,0,0,Senior,Sunny,26.271466758516027,9.0,Special Entry,0,6.5544436266643515,2221.0,1,1,45.41273483567073
Sun,0,0,₹300,Cloudy,25.46523439933282,6.0,Q-Complex I,0,12.046686697143146,3521.0,1,0,60.38890877750975
Wed,0,0,VIP,Sunny,38.03112621220552,9.0,Vaikuntam,0,6.251487924946418,4489.0,0,1,74.111111447463
